sctb_cd,sctb_nm,item1_cd,item1_nm,item2_cd,item2_nm,item3_cd,item3_nm,item4_cd,item4_nm,sttst_unit,sttst_pntm,sttst_vl
200Y001,"2.1.1.1. 주요지표(연간지표)",701040201,"가계",,,,,,,% ,2013,60.5
200Y001,"2.1.1.1. 주요지표(연간지표)",701040201,"가계",,,,,,,% ,2012,59.9
200Y001,"2.1.1.1. 주요지표(연간지표)",701040201,"가계",,,,,,,% ,2011,59.6
200Y001,"2.1.1.1. 주요지표(연간지표)",701040201,"가계",,,,,,,% ,2010,59.3
200Y001,"2.1.1.1. 주요지표(연간지표)",701040201,"가계",,,,,,,% ,2009,61.4
200Y001,"2.1.1.1. 주요지표(연간지표)",701040201,"가계",,,,,,,% ,1984,70.7
200Y001,"2.1.1.1. 주요지표(연간지표)",701040201,"가계",,,,,,,% ,1983,70.3
200Y001,"2.1.1.1. 주요지표(연간지표)",701040201,"가계",,,,,,,% ,1982,72.5
200Y001,"2.1.1.1. 주요지표(연간지표)",70103,"제도부문별",,,,,,,,2000,
200Y001,"2.1.1.1. 주요지표(연간지표)",701040201,"가계",,,,,,,% ,1980,72.5
200Y001,"2.1.1.1. 주요지표(연간지표)",701040201,"가계",,,,,,,% ,1979,75.2
200Y001,"2.1.1.1. 주요지표(연간지표)",701040201,"가계",,,,,,,% ,1978,76.3
200Y001,"2.1.1.1. 주요지표(연간지표)",701040201,"가계",,,,,,,% ,1977,76.7
200Y001,"2.1.1.1. 주요지표(연간지표)",701040201,"가계",,,,,,,% ,1976,78.2
200Y001,"2.1.1.1. 주요지표(연간지표)",701040201,"가계",,,,,,,% ,1975,79.1
200Y001,"2.1.1.1. 주요지표(연간지표)",7010402,"제도부문별",,,,,,,,2013,
200Y001,"2.1.1.1. 주요지표(연간지표)",7010402,"제도부문별",,,,,,,,2012,
200Y001,"2.1.1.1. 주요지표(연간지표)",7010402,"제도부문별",,,,,,,,2011,
200Y001,"2.1.1.1. 주요지표(연간지표)",7010402,"제도부문별",,,,,,,,2010,
200Y001,"2.1.1.1. 주요지표(연간지표)",7010402,"제도부문별",,,,,,,,2009,
200Y001,"2.1.1.1. 주요지표(연간지표)",7010402,"제도부문별",,,,,,,,2008,
200Y001,"2.1.1.1. 주요지표(연간지표)",701040104,"생산및수입세(공제)보조금",,,,,,,% ,2019,9.5
200Y001,"2.1.1.1. 주요지표(연간지표)",7010102,"기업 및 재산소득",,,,,,,% ,1964,61.4
200Y001,"2.1.1.1. 주요지표(연간지표)",7010102,"기업 및 재산소득",,,,,,,% ,1963,57.8
200Y001,"2.1.1.1. 주요지표(연간지표)",7010102,"기업 및 재산소득",,,,,,,% ,1962,50.4
200Y001,"2.1.1.1. 주요지표(연간지표)",7010102,"기업 및 재산소득",,,,,,,% ,1961,51.6
200Y001,"2.1.1.1. 주요지표(연간지표)",7010102,"기업 및 재산소득",,,,,,,% ,1960,48.8
200Y001,"2.1.1.1. 주요지표(연간지표)",7010102,"기업 및 재산소득",,,,,,,% ,1959,47.8
200Y001,"2.1.1.1. 주요지표(연간지표)",7010102,"기업 및 재산소득",,,,,,,% ,1958,52.3
200Y001,"2.1.1.1. 주요지표(연간지표)",701050101,"가계",,,,,,,% ,2018,62.8
200Y001,"2.1.1.1. 주요지표(연간지표)",701050101,"가계",,,,,,,% ,2017,61.9
200Y001,"2.1.1.1. 주요지표(연간지표)",701050101,"가계",,,,,,,% ,2016,62.8
200Y001,"2.1.1.1. 주요지표(연간지표)",7010401,"요소소득별",,,,,,,,2000,
200Y001,"2.1.1.1. 주요지표(연간지표)",70104,"총본원소득(GNI)의분배",,,,,,,,2020,
200Y001,"2.1.1.1. 주요지표(연간지표)",70104,"총본원소득(GNI)의분배",,,,,,,,2019,
200Y001,"2.1.1.1. 주요지표(연간지표)",70104,"총본원소득(GNI)의분배",,,,,,,,2018,
200Y001,"2.1.1.1. 주요지표(연간지표)",70104,"총본원소득(GNI)의분배",,,,,,,,2017,
200Y001,"2.1.1.1. 주요지표(연간지표)",70104,"총본원소득(GNI)의분배",,,,,,,,2016,
200Y001,"2.1.1.1. 주요지표(연간지표)",70104,"총본원소득(GNI)의분배",,,,,,,,2015,
200Y001,"2.1.1.1. 주요지표(연간지표)",70104,"총본원소득(GNI)의분배",,,,,,,,2014,
200Y001,"2.1.1.1. 주요지표(연간지표)",70104,"총본원소득(GNI)의분배",,,,,,,,2013,
200Y001,"2.1.1.1. 주요지표(연간지표)",7010402,"제도부문별",,,,,,,,2005,
200Y001,"2.1.1.1. 주요지표(연간지표)",70104,"총본원소득(GNI)의분배",,,,,,,,2012,
200Y001,"2.1.1.1. 주요지표(연간지표)",70104,"총본원소득(GNI)의분배",,,,,,,,2011,
200Y001,"2.1.1.1. 주요지표(연간지표)",70104,"총본원소득(GNI)의분배",,,,,,,,2010,
200Y001,"2.1.1.1. 주요지표(연간지표)",70104,"총본원소득(GNI)의분배",,,,,,,,2009,
200Y001,"2.1.1.1. 주요지표(연간지표)",70104,"총본원소득(GNI)의분배",,,,,,,,2008,
200Y001,"2.1.1.1. 주요지표(연간지표)",70104,"총본원소득(GNI)의분배",,,,,,,,2007,
200Y001,"2.1.1.1. 주요지표(연간지표)",70104,"총본원소득(GNI)의분배",,,,,,,,2006,
200Y001,"2.1.1.1. 주요지표(연간지표)",701040104,"생산및수입세(공제)보조금",,,,,,,% ,2018,9.5
200Y001,"2.1.1.1. 주요지표(연간지표)",701040104,"생산및수입세(공제)보조금",,,,,,,% ,2017,9.6
200Y001,"2.1.1.1. 주요지표(연간지표)",701040104,"생산및수입세(공제)보조금",,,,,,,% ,2016,9.6
200Y001,"2.1.1.1. 주요지표(연간지표)",701040104,"생산및수입세(공제)보조금",,,,,,,% ,2015,9.4
200Y001,"2.1.1.1. 주요지표(연간지표)",701040104,"생산및수입세(공제)보조금",,,,,,,% ,2014,9.3
200Y001,"2.1.1.1. 주요지표(연간지표)",701040104,"생산및수입세(공제)보조금",,,,,,,% ,2013,9.3
200Y001,"2.1.1.1. 주요지표(연간지표)",701040104,"생산및수입세(공제)보조금",,,,,,,% ,2012,9.6
200Y001,"2.1.1.1. 주요지표(연간지표)",701040104,"생산및수입세(공제)보조금",,,,,,,% ,2011,9.8
200Y001,"2.1.1.1. 주요지표(연간지표)",701040104,"생산및수입세(공제)보조금",,,,,,,% ,2010,9.9
200Y001,"2.1.1.1. 주요지표(연간지표)",701040104,"생산및수입세(공제)보조금",,,,,,,% ,2009,9.8
200Y001,"2.1.1.1. 주요지표(연간지표)",701040104,"생산및수입세(공제)보조금",,,,,,,% ,2008,10.3
200Y001,"2.1.1.1. 주요지표(연간지표)",701040104,"생산및수입세(공제)보조금",,,,,,,% ,2007,10.2
200Y001,"2.1.1.1. 주요지표(연간지표)",701040104,"생산및수입세(공제)보조금",,,,,,,% ,2006,10.2
200Y001,"2.1.1.1. 주요지표(연간지표)",701040104,"생산및수입세(공제)보조금",,,,,,,% ,2005,10
200Y001,"2.1.1.1. 주요지표(연간지표)",701040104,"생산및수입세(공제)보조금",,,,,,,% ,2004,10
200Y001,"2.1.1.1. 주요지표(연간지표)",701040104,"생산및수입세(공제)보조금",,,,,,,% ,2003,10.8
200Y001,"2.1.1.1. 주요지표(연간지표)",701040104,"생산및수입세(공제)보조금",,,,,,,% ,2002,11.1
200Y001,"2.1.1.1. 주요지표(연간지표)",7010105,"국외순수취경상이전",,,,,,,% ,2021,-0.2
200Y001,"2.1.1.1. 주요지표(연간지표)",7010105,"국외순수취경상이전",,,,,,,% ,2020,-0.2
200Y001,"2.1.1.1. 주요지표(연간지표)",7010106,"가계",,,,,,,% ,1993,68.5
200Y001,"2.1.1.1. 주요지표(연간지표)",7010105,"국외순수취경상이전",,,,,,,% ,2019,-0.3
200Y001,"2.1.1.1. 주요지표(연간지표)",7010105,"국외순수취경상이전",,,,,,,% ,2018,-0.4
200Y001,"2.1.1.1. 주요지표(연간지표)",7010106,"가계",,,,,,,% ,1995,65.5
200Y001,"2.1.1.1. 주요지표(연간지표)",7010105,"국외순수취경상이전",,,,,,,% ,2017,-0.4
200Y001,"2.1.1.1. 주요지표(연간지표)",7010105,"국외순수취경상이전",,,,,,,% ,2016,-0.3
200Y001,"2.1.1.1. 주요지표(연간지표)",7010103,"고정자본소모",,,,,,,% ,1976,7.6
200Y001,"2.1.1.1. 주요지표(연간지표)",7010103,"고정자본소모",,,,,,,% ,1975,7.6
200Y001,"2.1.1.1. 주요지표(연간지표)",7010103,"고정자본소모",,,,,,,% ,1974,7.3
200Y001,"2.1.1.1. 주요지표(연간지표)",7010103,"고정자본소모",,,,,,,% ,1973,7.4
200Y001,"2.1.1.1. 주요지표(연간지표)",7010103,"고정자본소모",,,,,,,% ,1972,6.8
200Y001,"2.1.1.1. 주요지표(연간지표)",7010103,"고정자본소모",,,,,,,% ,1971,6.6
200Y001,"2.1.1.1. 주요지표(연간지표)",7010103,"고정자본소모",,,,,,,% ,1970,6.1
200Y001,"2.1.1.1. 주요지표(연간지표)",7010103,"고정자본소모",,,,,,,% ,1969,6
200Y001,"2.1.1.1. 주요지표(연간지표)",7010103,"고정자본소모",,,,,,,% ,1968,6
200Y001,"2.1.1.1. 주요지표(연간지표)",7010103,"고정자본소모",,,,,,,% ,1967,5.9
200Y001,"2.1.1.1. 주요지표(연간지표)",7010103,"고정자본소모",,,,,,,% ,1966,5.9
200Y001,"2.1.1.1. 주요지표(연간지표)",7010103,"고정자본소모",,,,,,,% ,1965,6.3
200Y001,"2.1.1.1. 주요지표(연간지표)",7010103,"고정자본소모",,,,,,,% ,1964,5.9
200Y001,"2.1.1.1. 주요지표(연간지표)",7010103,"고정자본소모",,,,,,,% ,1963,5.9
200Y001,"2.1.1.1. 주요지표(연간지표)",7010103,"고정자본소모",,,,,,,% ,1962,7
200Y001,"2.1.1.1. 주요지표(연간지표)",7010103,"고정자본소모",,,,,,,% ,1961,7.4
200Y001,"2.1.1.1. 주요지표(연간지표)",7010103,"고정자본소모",,,,,,,% ,1960,7.1
200Y001,"2.1.1.1. 주요지표(연간지표)",7010103,"고정자본소모",,,,,,,% ,1959,7.5
200Y001,"2.1.1.1. 주요지표(연간지표)",7010103,"고정자본소모",,,,,,,% ,1958,6.9
200Y001,"2.1.1.1. 주요지표(연간지표)",7010103,"고정자본소모",,,,,,,% ,1957,6.9
200Y001,"2.1.1.1. 주요지표(연간지표)",7010103,"고정자본소모",,,,,,,% ,1956,7.1
200Y001,"2.1.1.1. 주요지표(연간지표)",7010103,"고정자본소모",,,,,,,% ,1955,8
200Y001,"2.1.1.1. 주요지표(연간지표)",7010103,"고정자본소모",,,,,,,% ,1954,7.3
200Y001,"2.1.1.1. 주요지표(연간지표)",7010103,"고정자본소모",,,,,,,% ,1953,7.7
200Y001,"2.1.1.1. 주요지표(연간지표)",7010102,"기업 및 재산소득",,,,,,,% ,2021,22
200Y001,"2.1.1.1. 주요지표(연간지표)",7010102,"기업 및 재산소득",,,,,,,% ,2020,22
200Y001,"2.1.1.1. 주요지표(연간지표)",7010102,"기업 및 재산소득",,,,,,,% ,2019,23.9
200Y001,"2.1.1.1. 주요지표(연간지표)",7010102,"기업 및 재산소득",,,,,,,% ,2018,26.2
200Y001,"2.1.1.1. 주요지표(연간지표)",7010102,"기업 및 재산소득",,,,,,,% ,2017,27.4
200Y001,"2.1.1.1. 주요지표(연간지표)",7010102,"기업 및 재산소득",,,,,,,% ,2016,27.1
200Y001,"2.1.1.1. 주요지표(연간지표)",7010102,"기업 및 재산소득",,,,,,,% ,2015,27
200Y001,"2.1.1.1. 주요지표(연간지표)",7010102,"기업 및 재산소득",,,,,,,% ,2014,27.3
200Y001,"2.1.1.1. 주요지표(연간지표)",7010102,"기업 및 재산소득",,,,,,,% ,2013,28.1
200Y001,"2.1.1.1. 주요지표(연간지표)",1010201,"국민총소득(명목, 달러표시)",,,,,,,억달러 ,1993,3921.1
200Y001,"2.1.1.1. 주요지표(연간지표)",1010201,"국민총소득(명목, 달러표시)",,,,,,,억달러 ,1992,3549.7
200Y001,"2.1.1.1. 주요지표(연간지표)",1010201,"국민총소득(명목, 달러표시)",,,,,,,억달러 ,1991,3302
200Y001,"2.1.1.1. 주요지표(연간지표)",1010201,"국민총소득(명목, 달러표시)",,,,,,,억달러 ,1990,2830
200Y001,"2.1.1.1. 주요지표(연간지표)",1010201,"국민총소득(명목, 달러표시)",,,,,,,억달러 ,1989,2462.3
200Y001,"2.1.1.1. 주요지표(연간지표)",1010201,"국민총소득(명목, 달러표시)",,,,,,,억달러 ,1988,1982.9
200Y001,"2.1.1.1. 주요지표(연간지표)",3010101,"민간",,,,,,,% ,2007,5.3
200Y001,"2.1.1.1. 주요지표(연간지표)",1010201,"국민총소득(명목, 달러표시)",,,,,,,억달러 ,1987,1461.8
200Y001,"2.1.1.1. 주요지표(연간지표)",1010201,"국민총소득(명목, 달러표시)",,,,,,,억달러 ,1986,1143.4
200Y001,"2.1.1.1. 주요지표(연간지표)",1010201,"국민총소득(명목, 달러표시)",,,,,,,억달러 ,1985,990.2
200Y001,"2.1.1.1. 주요지표(연간지표)",10103,"요소비용국민소득(명목)",,,,,,,십억원 ,1955,101.33
200Y001,"2.1.1.1. 주요지표(연간지표)",1010201,"국민총소득(명목, 달러표시)",,,,,,,억달러 ,1984,961.2
200Y001,"2.1.1.1. 주요지표(연간지표)",1010201,"국민총소득(명목, 달러표시)",,,,,,,억달러 ,1983,868
200Y001,"2.1.1.1. 주요지표(연간지표)",10104,"국민처분가능소득(명목)",,,,,,,십억원 ,1960,251.09
200Y001,"2.1.1.1. 주요지표(연간지표)",1010201,"국민총소득(명목, 달러표시)",,,,,,,억달러 ,1982,775.9
200Y001,"2.1.1.1. 주요지표(연간지표)",1010201,"국민총소득(명목, 달러표시)",,,,,,,억달러 ,1981,719.1
200Y001,"2.1.1.1. 주요지표(연간지표)",1010201,"국민총소득(명목, 달러표시)",,,,,,,억달러 ,1980,647.5
200Y001,"2.1.1.1. 주요지표(연간지표)",1010201,"국민총소득(명목, 달러표시)",,,,,,,억달러 ,1979,645.6
200Y001,"2.1.1.1. 주요지표(연간지표)",1010201,"국민총소득(명목, 달러표시)",,,,,,,억달러 ,1978,541.1
200Y001,"2.1.1.1. 주요지표(연간지표)",1010201,"국민총소득(명목, 달러표시)",,,,,,,억달러 ,1977,383.4
200Y001,"2.1.1.1. 주요지표(연간지표)",1010201,"국민총소득(명목, 달러표시)",,,,,,,억달러 ,1976,297.7
200Y001,"2.1.1.1. 주요지표(연간지표)",1010201,"국민총소득(명목, 달러표시)",,,,,,,억달러 ,1975,216.1
200Y001,"2.1.1.1. 주요지표(연간지표)",1010201,"국민총소득(명목, 달러표시)",,,,,,,억달러 ,1974,196.1
200Y001,"2.1.1.1. 주요지표(연간지표)",1010201,"국민총소득(명목, 달러표시)",,,,,,,억달러 ,1973,138.9
200Y001,"2.1.1.1. 주요지표(???간지표)",1010201,"국민총소득(명목, 달러표시)",,,,,,,억달러 ,1972,108.9
200Y001,"2.1.1.1. 주요지표(연간지표)",1010201,"국민총소득(명목, 달러표시)",,,,,,,억달러 ,1971,96.1
200Y001,"2.1.1.1. 주요지표(연간지표)",1010201,"국민총소득(명목, 달러표시)",,,,,,,억달러 ,1970,83.1
200Y001,"2.1.1.1. 주요지표(연간지표)",1010201,"국민총소득(명목, 달러표시)",,,,,,,억달러 ,1969,69.77
200Y001,"2.1.1.1. 주요지표(연간지표)",1010201,"국민총소득(명목, 달러표시)",,,,,,,억달러 ,1968,55
200Y001,"2.1.1.1. 주요지표(연간지표)",1010201,"국민총소득(명목, 달러표시)",,,,,,,억달러 ,1967,45.16
200Y001,"2.1.1.1. 주요지표(연간지표)",1010201,"국민총소득(명목, 달러표시)",,,,,,,억달러 ,1966,38.55
200Y001,"2.1.1.1. 주요지표(연간지표)",1010201,"국민총소득(명목, 달러표시)",,,,,,,억달러 ,1965,31.46
200Y001,"2.1.1.1. 주요지표(연간지표)",1010201,"국민총소득(명목, 달러표시)",,,,,,,억달러 ,1964,30.02
200Y001,"2.1.1.1. 주요지표(연간지표)",1010201,"국민총소득(명목, 달러표시)",,,,,,,억달러 ,1963,28.28
200Y001,"2.1.1.1. 주요지표(연간지표)",1010201,"국민총소득(명목, 달러표시)",,,,,,,억달러 ,1962,24.1
200Y001,"2.1.1.1. 주요지표(연간지표)",1010201,"국민총소득(명목, 달러표시)",,,,,,,억달러 ,1961,21.83
200Y001,"2.1.1.1. 주요지표(연간지표)",1010201,"국민총소득(명목, 달러표시)",,,,,,,억달러 ,1960,20.06
200Y001,"2.1.1.1. 주요지표(연간지표)",1010201,"국민총소득(명목, 달러표시)",,,,,,,억달러 ,1959,19.94
200Y001,"2.1.1.1. 주요지표(연간지표)",40104,"건설업",,,,,,,% ,1961,3.2
200Y001,"2.1.1.1. 주요??표(연간지표)",40104,"건설업",,,,,,,% ,1960,3.3
200Y001,"2.1.1.1. 주요지표(연간지표)",40104,"건설업",,,,,,,% ,1959,3.6
200Y001,"2.1.1.1. 주요지표(연간지표)",40104,"건설업",,,,,,,% ,1958,3.3
200Y001,"2.1.1.1. 주요지표(연간지표)",40104,"건설업",,,,,,,% ,1957,3.6
200Y001,"2.1.1.1. 주요지표(연간지표)",40104,"건설업",,,,,,,% ,1956,2.9
200Y001,"2.1.1.1. 주요지표(연간지표)",40104,"건설업",,,,,,,% ,1955,3.1
200Y001,"2.1.1.1. 주요지표(연간지표)",40104,"건설업",,,,,,,% ,1953,2.2
200Y001,"2.1.1.1. 주요지표(연간지표)",40103,"전기, 가스 및 수도사업",,,,,,,% ,2021,1.9
200Y001,"2.1.1.1. 주요지표(연간지표)",40103,"전기, 가스 및 수도사업",,,,,,,% ,2020,2.4
200Y001,"2.1.1.1. 주요지표(연간지표)",90102,"총수입",,,,,,,% ,2005,35.4
200Y001,"2.1.1.1. 주요지표(연간지표)",90102,"총수입",,,,,,,% ,2004,34.9
200Y001,"2.1.1.1. 주요지표(연간지표)",90102,"총수입",,,,,,,% ,2003,31.4
200Y001,"2.1.1.1. 주요지표(연간지표)",90102,"총수입",,,,,,,% ,2002,30.3
200Y001,"2.1.1.1. 주요지표(연간지표)",90102,"총수입",,,,,,,% ,2001,32.7
200Y001,"2.1.1.1. 주요지표(연간지표)",90102,"총수입",,,,,,,% ,2000,34.3
200Y001,"2.1.1.1. 주요지표(연간지표)",90102,"총수입",,,,,,,% ,1999,29.5
200Y001,"2.1.1.1. 주요지표(연간지표)",7010102,"기업 및 재산소득",,,,,,,% ,2012,28.4
200Y001,"2.1.1.1. 주요지표(연간지표)",7010102,"기업 및 재산소득",,,,,,,% ,2011,28.9
200Y001,"2.1.1.1. 주요지표(연간지표)",7010102,"기업 및 재산소득",,,,,,,% ,2010,29.7
200Y001,"2.1.1.1. 주요지표(연간지표)",7010102,"기업 및 재산소득",,,,,,,% ,2009,27.7
200Y001,"2.1.1.1. 주요지표(연간지표)",7010102,"기??? 및 재산소득",,,,,,,% ,2008,27.9
200Y001,"2.1.1.1. 주요지표(연간지표)",7010102,"기업 및 재산소득",,,,,,,% ,2007,29
200Y001,"2.1.1.1. 주요지표(연간지표)",7010102,"기업 및 재산소득",,,,,,,% ,2006,28.4
200Y001,"2.1.1.1. 주요지표(연간지표)",7010102,"기업 및 재산소득",,,,,,,% ,2005,28.9
200Y001,"2.1.1.1. 주요지표(연간지표)",7010102,"기업 및 재산소득",,,,,,,% ,2004,30.3
200Y001,"2.1.1.1. 주요지표(연간지표)",7010102,"기업 및 재산소득",,,,,,,% ,2003,29.3
200Y001,"2.1.1.1. 주요지표(연간지표)",7010102,"기업 및 재산소득",,,,,,,% ,2002,30.1
200Y001,"2.1.1.1. 주요지표(연간지표)",7010102,"기업 및 재산??득",,,,,,,% ,2001,29.1
200Y001,"2.1.1.1. 주요지표(연간지표)",7010102,"기업 및 재산소득",,,,,,,% ,1983,35.8
200Y001,"2.1.1.1. 주요지표(연간지표)",7010102,"기업 및 재산소득",,,,,,,% ,1982,37.5
200Y001,"2.1.1.1. 주요지표(연간지표)",7010102,"기업 및 재산소득",,,,,,,% ,1981,38.4
200Y001,"2.1.1.1. 주요지표(연간지표)",7010102,"기업 및 재산소득",,,,,,,% ,1980,38.4
200Y001,"2.1.1.1. 주요지표(연간지표)",7010102,"기업 및 재산소득",,,,,,,% ,1979,41.5
200Y001,"2.1.1.1. 주요지표(연간지표)",7010102,"기업 및 재산소득",,,,,,,% ,1978,43.8
200Y001,"2.1.1.1. 주요지표(연간지표)",7010102,"기업 및 재산소득",,,,,,,% ,1977,45.5
200Y001,"2.1.1.1. 주요지표(연간지표)",7010102,"기업 및 재산소득",,,,,,,% ,1976,47.7
200Y001,"2.1.1.1. 주요지표(연간지표)",7010102,"기업 및 재산소득",,,,,,,% ,1975,49.5
200Y001,"2.1.1.1. 주요지표(연간지표)",7010102,"기업 및 재산소득",,,,,,,% ,1974,51.8
200Y001,"2.1.1.1. 주요지표(연간지표)",90101,"총수출",,,,,,,% ,2014,49.6
200Y001,"2.1.1.1. 주요지표(연간지표)",90101,"총수출",,,,,,,% ,2013,53.2
200Y001,"2.1.1.1. 주요지표(연간지표)",90101,"총수출",,,,,,,% ,2012,56
200Y001,"2.1.1.1. 주요지표(연간지표)",90101,"총수출",,,,,,,% ,2011,55.3
200Y001,"2.1.1.1. 주요지표(연간지표)",90101,"총수출",,,,,,,% ,1987,36.6
200Y001,"2.1.1.1. 주요지표(연간지표)",90101,"총수출",,,,,,,% ,1986,34.2
200Y001,"2.1.1.1. 주요지표(연간지표)",90101,"총수출",,,,,,,% ,1982,31.8
200Y001,"2.1.1.1. 주요지표(연간지표)",90101,"총수출",,,,,,,% ,1980,32.1
200Y001,"2.1.1.1. 주요지표(연간지표)",90101,"총수출",,,,,,,% ,1979,25.9
200Y001,"2.1.1.1. 주요지표(연간지표)",90101,"총수출",,,,,,,% ,1978,27.2
200Y001,"2.1.1.1. 주요지표(연간지표)",90101,"총수출",,,,,,,% ,1977,27.8
200Y001,"2.1.1.1. 주요지표(연간지표)",90101,"총수출",,,,,,,% ,1976,27
200Y001,"2.1.1.1. 주요지표(연간지표)",90101,"총수출",,,,,,,% ,1975,24.2
200Y001,"2.1.1.1. 주요지표(연간지표)",90101,"총수출",,,,,,,% ,1974,24.2
200Y001,"2.1.1.1. 주요지표(연간지표)",90101,"총수출",,,,,,,% ,1973,25.6
200Y001,"2.1.1.1. 주요지표(연간지표)",90101,"총수출",,,,,,,% ,1971,14.6
200Y001,"2.1.1.1. 주요지표(연간지표)",7010102,"기업 및 재산소득",,,,,,,% ,1973,50.8
200Y001,"2.1.1.1. 주요지표(연간지표)",7010102,"기업 및 재산소득",,,,,,,% ,1972,51.4
200Y001,"2.1.1.1. 주요지표(연간지표)",7010102,"기업 및 재산소득",,,,,,,% ,1971,50.3
200Y001,"2.1.1.1. 주요지표(연간지표)",7010102,"기업 및 재산소득",,,,,,,% ,1970,50.8
200Y001,"2.1.1.1. 주요지표(연간지표)",7010102,"기업 및 재산소득",,,,,,,% ,1969,50.8
200Y001,"2.1.1.1. 주요지표(연간지표)",7010102,"기업 및 재산소득",,,,,,,% ,1968,50.8
200Y001,"2.1.1.1. 주요지표(연간지표)",7010102,"기업 및 재산소득",,,,,,,% ,1967,52
200Y001,"2.1.1.1. 주요지표(연간지표)",7010102,"기업 및 재산소득",,,,,,,% ,1966,55.5
200Y001,"2.1.1.1. 주요지표(연간지표)",7010102,"기업 및 재산소득",,,,,,,% ,1965,56.9
200Y001,"2.1.1.1. 주요지표(연간지표)",70104,"총본원소득(GNI)의분배",,,,,,,,2005,
200Y001,"2.1.1.1. 주요지표(연간지표)",70104,"총본원소득(GNI)의분배",,,,,,,,2004,
200Y001,"2.1.1.1. 주요지표(연간지표)",70104,"총본원소득(GNI)의분배",,,,,,,,2003,
200Y001,"2.1.1.1. 주요지표(연간지표)",70104,"총본원소득(GNI)의분배",,,,,,,,2002,
200Y001,"2.1.1.1. 주요지표(연간지표)",70104,"총본원소득(GNI)의분배",,,,,,,,2001,
200Y001,"2.1.1.1. 주요지표(연간지표)",70104,"총본원소득(GNI)의분배",,,,,,,,2000,
200Y001,"2.1.1.1. 주요지표(연간지표)",60104,"(공제)재화와서비스의수입",,,,,,,% ,2021,38.5
200Y001,"2.1.1.1. 주요지표(연간지표)",60104,"(공제)재화와서비스의수입",,,,,,,% ,2020,32.7
200Y001,"2.1.1.1. 주요지표(연간지표)",60104,"(공제)재화와서비스의수입",,,,,,,% ,2019,36.5
200Y001,"2.1.1.1. 주요지표(연간지표)",60104,"(공제)재화와서비스의수입",,,,,,,% ,2018,37.3
200Y001,"2.1.1.1. 주요지표(연간지표)",60104,"(공제)재화와서비스의수입",,,,,,,% ,2017,36.2
200Y001,"2.1.1.1. 주요지표(연간지표)",60104,"(공제)재화와서비스의수입",,,,,,,% ,2016,33.5
200Y001,"2.1.1.1. 주요지표(연간지표)",60104,"(공제)재화와서비스의수입",,,,,,,% ,2015,36.1
200Y001,"2.1.1.1. 주요지표(연간지표)",60104,"(공제)재화와서비스의수입",,,,,,,% ,2014,42.8
200Y001,"2.1.1.1. 주요지표(연간지표)",60104,"(공제)재화와서비스의수입",,,,,,,% ,2013,46.7
200Y001,"2.1.1.1. 주요지표(연간지표)",60104,"(공제)재화와서비스의수입",,,,,,,% ,2012,51.4
200Y001,"2.1.1.1. 주요지표(연간지표)",60104,"(공제)재화와서비스의수입",,,,,,,% ,2011,52.2
200Y001,"2.1.1.1. 주요지표(연간지표)",60104,"(공제)재화와서비스의수입",,,,,,,% ,2010,44.3
200Y001,"2.1.1.1. 주요지표(연간지표)",60104,"(공제)재화와서비스의수입",,,,,,,% ,2009,40.9
200Y001,"2.1.1.1. 주요지표(연간지표)",60104,"(공제)재화와서비스의수입",,,,,,,% ,2008,47.9
200Y001,"2.1.1.1. 주요지표(연간지표)",60104,"(공제)재화와서비스의수입",,,,,,,% ,2007,36.5
200Y001,"2.1.1.1. 주요지표(연간지표)",60104,"(공제)재화와서비스의수입",,,,,,,% ,2006,35
200Y001,"2.1.1.1. 주요지표(연간지표)",7010401,"요소소득별",,,,,,,,2006,
200Y001,"2.1.1.1. 주요지표(연간지표)",60104,"(공제)재화와서비스의수입",,,,,,,% ,2005,33
200Y001,"2.1.1.1. 주요지표(연간지표)",60104,"(공제)재화와서비스의수입",,,,,,,% ,2004,33.3
200Y001,"2.1.1.1. 주요지표(연간지표)",60104,"(공제)재화와서비스의수입",,,,,,,% ,2003,29.8
200Y001,"2.1.1.1. 주요지표(연간지표)",60104,"(공제)재화와서비스의수입",,,,,,,% ,2002,28.6
200Y001,"2.1.1.1. 주요지표(연간지표)",60104,"(공제)재화와서비스의수입",,,,,,,% ,2001,30.4
200Y001,"2.1.1.1. 주요지표(연간지표)",60104,"(공제)재화와서비스의수입",,,,,,,% ,2000,32.2
200Y001,"2.1.1.1. 주요지표(연간지표)",60104,"(공제)재화와서비스의수입",,,,,,,% ,1999,27.2
200Y001,"2.1.1.1. 주요지표(연간지표)",60104,"(공제)재화와서비스의수입",,,,,,,% ,1998,29
200Y001,"2.1.1.1. 주요지표(연간지표)",60104,"(공제)재화와서비스의수입",,,,,,,% ,1997,29.2
200Y001,"2.1.1.1. 주요지표(연간지표)",60104,"(공제)재화와서비스의수입",,,,,,,% ,1996,27.9
200Y001,"2.1.1.1. 주요지표(연간지표)",60104,"(공제)재화와서비스의수입",,,,,,,% ,1995,26.7
200Y001,"2.1.1.1. 주요지표(연간지표)",60104,"(공제)재화와서비스의수입",,,,,,,% ,1994,24.6
200Y001,"2.1.1.1. 주요??표(연간지표)",60104,"(공제)재화와서비스의수입",,,,,,,% ,1993,23.2
