지점,지점명,일시,1시간평균 미세먼지농도(㎍/㎥)
130,울진,2023-03-26 00:00,102
130,울진,2023-03-26 01:00,98
130,울진,2023-03-26 02:00,98
130,울진,2023-03-26 03:00,94
130,울진,2023-03-26 04:00,85
130,울진,2023-03-26 05:00,82
130,울진,2023-03-26 06:00,78
130,울진,2023-03-26 07:00,72
130,울진,2023-03-26 08:00,64
130,울진,2023-03-26 09:00,54
130,울진,2023-03-26 10:00,58
130,울진,2023-03-26 11:00,77
130,울진,2023-03-26 12:00,71
130,울진,2023-03-26 13:00,66
130,울진,2023-03-26 14:00,72
130,울진,2023-03-26 15:00,55
130,울진,2023-03-26 16:00,45
130,울진,2023-03-26 17:00,53
130,울진,2023-03-26 18:00,38
130,울진,2023-03-26 19:00,42
130,울진,2023-03-26 20:00,44
130,울진,2023-03-26 21:00,36
130,울진,2023-03-26 22:00,42
130,울진,2023-03-26 23:00,44
130,울진,2023-03-27 00:00,45
130,울진,2023-03-27 01:00,35
130,울진,2023-03-27 02:00,40
130,울진,2023-03-27 03:00,38
130,울진,2023-03-27 04:00,39
130,울진,2023-03-27 05:00,36
130,울진,2023-03-27 06:00,29
130,울진,2023-03-27 07:00,31
130,울진,2023-03-27 08:00,28
130,울진,2023-03-27 09:00,23
130,울진,2023-03-27 10:00,19
130,울진,2023-03-27 11:00,37
130,울진,2023-03-27 12:00,40
130,울진,2023-03-27 13:00,38
130,울진,2023-03-27 14:00,40
130,울진,2023-03-27 15:00,42
130,울진,2023-03-27 16:00,62
130,울진,2023-03-27 17:00,63
130,울진,2023-03-27 18:00,60
130,울진,2023-03-27 19:00,66
130,울진,2023-03-27 20:00,64
130,울진,2023-03-27 21:00,64
130,울진,2023-03-27 22:00,66
130,울진,2023-03-27 23:00,55
130,울진,2023-03-28 00:00,49
130,울진,2023-03-28 01:00,48
130,울진,2023-03-28 02:00,49
130,울진,2023-03-28 03:00,44
130,울진,2023-03-28 04:00,38
130,울진,2023-03-28 05:00,39
130,울진,2023-03-28 06:00,29
130,울진,2023-03-28 07:00,32
130,울진,2023-03-28 08:00,29
130,울진,2023-03-28 09:00,24
130,울진,2023-03-28 10:00,13
130,울진,2023-03-28 11:00,25
130,울진,2023-03-28 12:00,38
130,울진,2023-03-28 13:00,25
130,울진,2023-03-28 14:00,29
130,울진,2023-03-28 15:00,27
130,울진,2023-03-28 16:00,25
130,울진,2023-03-28 17:00,28
130,울진,2023-03-28 18:00,43
130,울진,2023-03-28 19:00,39
130,울진,2023-03-28 20:00,41
130,울진,2023-03-28 21:00,44
130,울진,2023-03-28 22:00,36
130,울진,2023-03-28 23:00,37
130,울진,2023-03-29 00:00,38
132,안면도(감),2023-03-23 01:00,36
132,안면도(감),2023-03-23 02:00,70
132,안면도(감),2023-03-23 03:00,74
132,안면도(감),2023-03-23 04:00,71
132,안면도(감),2023-03-23 05:00,67
132,안면도(감),2023-03-23 06:00,57
132,안면도(감),2023-03-23 07:00,44
132,안면도(감),2023-03-23 08:00,34
132,안면도(감),2023-03-23 09:00,38
132,안면도(감),2023-03-23 10:00,38
132,안면도(감),2023-03-23 11:00,48
132,안면도(감),2023-03-23 12:00,57
132,안면도(감),2023-03-23 13:00,70
132,안면도(감),2023-03-23 14:00,59
132,안면도(감),2023-03-23 15:00,101
132,안면도(감),2023-03-23 16:00,141
132,안면도(감),2023-03-23 17:00,260
132,안면도(감),2023-03-23 18:00,293
132,안면도(감),2023-03-23 19:00,276
132,안면도(감),2023-03-23 20:00,243
132,안면도(감),2023-03-23 21:00,216
132,안면도(감),2023-03-23 22:00,201
132,안면도(감),2023-03-23 23:00,185
132,안면도(감),2023-03-24 00:00,165
132,안면도(감),2023-03-24 01:00,150
132,안면도(감),2023-03-24 02:00,133
132,안면도(감),2023-03-24 03:00,98
132,안면도(감),2023-03-24 04:00,95
132,안면도(감),2023-03-24 05:00,106
132,안면도(감),2023-03-24 06:00,111
132,안면도(감),2023-03-24 07:00,127
132,안면도(감),2023-03-24 08:00,121
132,안면도(감),2023-03-24 09:00,99
132,안면도(감),2023-03-24 10:00,88
132,안면도(감),2023-03-24 11:00,94
132,안면도(감),2023-03-24 12:00,99
132,안면도(감),2023-03-24 13:00,91
132,안면도(감),2023-03-24 14:00,92
132,안면도(감),2023-03-24 15:00,90
132,안면도(감),2023-03-24 16:00,86
132,안면도(감),2023-03-24 17:00,87
132,안면도(감),2023-03-24 18:00,95
132,안면도(감),2023-03-24 19:00,83
132,안면도(감),2023-03-24 20:00,80
132,안면도(감),2023-03-24 21:00,66
132,안면도(감),2023-03-24 22:00,61
132,안면도(감),2023-03-24 23:00,53
132,안면도(감),2023-03-25 00:00,47
132,안면도(감),2023-03-25 01:00,48
132,안면도(감),2023-03-25 02:00,54
132,안면도(감),2023-03-25 03:00,60
132,안면도(감),2023-03-25 04:00,49
132,안면도(감),2023-03-25 05:00,52
132,안면도(감),2023-03-25 06:00,53
132,안면도(감),2023-03-25 07:00,55
132,안면도(감),2023-03-25 08:00,58
132,안면도(감),2023-03-25 09:00,65
132,안면도(감),2023-03-25 10:00,62
132,안면도(감),2023-03-25 11:00,63
132,안면도(감),2023-03-25 12:00,64
132,안면도(감),2023-03-25 13:00,64
132,안면도(감),2023-03-25 14:00,65
132,안면도(감),2023-03-25 15:00,67
132,안면도(감),2023-03-25 16:00,55
132,안면도(감),2023-03-25 17:00,57
132,안면도(감),2023-03-25 18:00,57
132,안면도(감),2023-03-25 19:00,61
132,안면도(감),2023-03-25 20:00,63
132,안면도(감),2023-03-25 21:00,64
132,안면도(감),2023-03-25 22:00,59
132,안면도(감),2023-03-25 23:00,50
132,안면도(감),2023-03-26 00:00,57
132,안면도(감),2023-03-26 01:00,45
132,안면도(감),2023-03-26 02:00,45
132,안면도(감),2023-03-26 03:00,50
132,안면도(감),2023-03-26 04:00,53
132,안면도(감),2023-03-26 05:00,58
132,안면도(감),2023-03-26 06:00,53
132,안면도(감),2023-03-26 07:00,53
132,안면도(감),2023-03-26 08:00,45
132,안면도(감),2023-03-26 09:00,44
132,안면도(감),2023-03-26 10:00,44
132,안면도(감),2023-03-26 11:00,43
132,안면도(감),2023-03-26 12:00,43
132,안면도(감),2023-03-26 13:00,40
132,안면도(감),2023-03-26 14:00,31
132,안면도(감),2023-03-26 15:00,26
132,안면도(감),2023-03-26 16:00,33
132,안면도(감),2023-03-26 17:00,32
132,안면도(감),2023-03-26 18:00,32
132,안면도(감),2023-03-26 19:00,31
132,안면도(감),2023-03-26 20:00,29
132,안면도(감),2023-03-26 21:00,32
132,안면도(감),2023-03-26 22:00,29
132,안면도(감),2023-03-26 23:00,26
132,안면도(감),2023-03-27 00:00,26
132,안면도(감),2023-03-27 01:00,26
132,안면도(감),2023-03-27 02:00,30
132,안면도(감),2023-03-27 03:00,27
132,안면도(감),2023-03-27 04:00,30
132,안면도(감),2023-03-27 05:00,35
132,안면도(감),2023-03-27 06:00,40
132,안면도(감),2023-03-27 07:00,32
132,안면도(감),2023-03-27 08:00,29
132,안면도(감),2023-03-27 09:00,35
132,안면도(감),2023-03-27 10:00,28
132,안면도(감),2023-03-27 11:00,26
132,안면도(감),2023-03-27 12:00,29
132,안면도(감),2023-03-27 13:00,31
132,안면도(감),2023-03-27 14:00,33
132,안면도(감),2023-03-27 15:00,30
132,안면도(감),2023-03-27 16:00,28
132,안면도(감),2023-03-27 17:00,30
132,안면도(감),2023-03-27 18:00,37
132,안면도(감),2023-03-27 19:00,41
132,안면도(감),2023-03-27 20:00,31
132,안면도(감),2023-03-27 21:00,28
132,안면도(감),2023-03-27 22:00,39
132,안면도(감),2023-03-27 23:00,26
132,안면도(감),2023-03-28 00:00,32
132,안면도(감),2023-03-28 01:00,35
132,안면도(감),2023-03-28 02:00,40
132,안면도(감),2023-03-28 03:00,43
132,안면도(감),2023-03-28 04:00,39
132,안면도(감),2023-03-28 05:00,36
132,안면도(감),2023-03-28 06:00,37
132,안면도(감),2023-03-28 07:00,39
132,안면도(감),2023-03-28 08:00,36
132,안면도(감),2023-03-28 09:00,37
132,안면도(감),2023-03-28 10:00,40
132,안면도(감),2023-03-28 11:00,39
132,안면도(감),2023-03-28 12:00,38
132,안면도(감),2023-03-28 13:00,33
132,안면도(감),2023-03-28 14:00,31
132,안면도(감),2023-03-28 15:00,34
132,안면도(감),2023-03-28 16:00,35
132,안면도(감),2023-03-28 17:00,35
132,안면도(감),2023-03-28 18:00,40
132,안면도(감),2023-03-28 19:00,31
132,안면도(감),2023-03-28 20:00,34
132,안면도(감),2023-03-28 21:00,39
132,안면도(감),2023-03-28 22:00,34
132,안면도(감),2023-03-28 23:00,31
132,안면도(감),2023-03-29 00:00,34
135,추풍령,2023-03-23 08:00,4
135,추풍령,2023-03-23 09:00,5
135,추풍령,2023-03-23 12:00,6
135,추풍령,2023-03-23 13:00,5
135,추풍령,2023-03-23 14:00,9
135,추풍령,2023-03-23 15:00,12
135,추풍령,2023-03-23 16:00,9
135,추풍령,2023-03-23 17:00,9
135,추풍령,2023-03-23 18:00,10
135,추풍령,2023-03-23 19:00,15
135,추풍령,2023-03-23 20:00,15
135,추풍령,2023-03-23 21:00,10
135,추풍령,2023-03-23 22:00,17
135,추풍령,2023-03-23 23:00,13
135,추풍령,2023-03-24 00:00,49
135,추풍령,2023-03-24 01:00,116
135,추풍령,2023-03-24 02:00,135
135,추풍령,2023-03-24 03:00,156
135,추풍령,2023-03-24 04:00,175
135,추풍령,2023-03-24 05:00,181
135,추풍령,2023-03-24 06:00,190
135,추풍령,2023-03-24 07:00,167
135,추풍령,2023-03-24 08:00,151
135,추풍령,2023-03-24 09:00,146
135,추풍령,2023-03-24 10:00,137
135,추풍령,2023-03-24 11:00,162
135,추풍령,2023-03-24 12:00,112
135,추풍령,2023-03-24 13:00,34
135,추풍령,2023-03-24 14:00,59
135,추풍령,2023-03-24 15:00,104
135,추풍령,2023-03-24 16:00,129
135,추풍령,2023-03-24 17:00,136
135,추풍령,2023-03-24 18:00,130
135,추풍령,2023-03-24 19:00,125
135,추풍령,2023-03-24 20:00,111
135,추풍령,2023-03-24 21:00,103
135,추풍령,2023-03-24 22:00,90
135,추풍령,2023-03-24 23:00,87
135,추풍령,2023-03-25 00:00,69
135,추풍령,2023-03-25 01:00,62
135,추풍령,2023-03-25 02:00,58
135,추풍령,2023-03-25 03:00,71
135,추풍령,2023-03-25 04:00,62
135,추풍령,2023-03-25 05:00,62
135,추풍령,2023-03-25 06:00,58
135,추풍령,2023-03-25 07:00,57
135,추풍령,2023-03-25 08:00,64
135,추풍령,2023-03-25 09:00,69
135,추풍령,2023-03-25 10:00,73
135,추풍령,2023-03-25 11:00,69
135,추풍령,2023-03-25 12:00,80
135,추풍령,2023-03-25 13:00,81
135,추풍령,2023-03-25 14:00,82
135,추풍령,2023-03-25 15:00,93
135,추풍령,2023-03-25 16:00,92
135,추풍령,2023-03-25 17:00,81
135,추풍령,2023-03-25 18:00,81
135,추풍령,2023-03-25 19:00,75
135,추풍령,2023-03-25 20:00,73
135,추풍령,2023-03-25 21:00,64
135,추풍령,2023-03-25 22:00,40
135,추풍령,2023-03-25 23:00,53
135,추풍령,2023-03-26 00:00,57
135,추풍령,2023-03-26 01:00,58
135,추풍령,2023-03-26 02:00,70
135,추풍령,2023-03-26 03:00,64
135,추풍령,2023-03-26 04:00,68
135,추풍령,2023-03-26 05:00,62
135,추풍령,2023-03-26 06:00,74
135,추풍령,2023-03-26 07:00,60
135,추풍령,2023-03-26 08:00,60
135,추풍령,2023-03-26 09:00,64
135,추풍령,2023-03-26 10:00,50
135,추풍령,2023-03-26 11:00,52
135,추풍령,2023-03-26 12:00,47
135,추풍령,2023-03-26 13:00,57
135,추풍령,2023-03-26 14:00,89
135,추풍령,2023-03-26 15:00,100
135,추풍령,2023-03-26 16:00,74
135,추풍령,2023-03-26 17:00,68
135,추풍령,2023-03-26 18:00,41
135,추풍령,2023-03-26 19:00,22
135,추풍령,2023-03-27 04:00,7
135,추풍령,2023-03-27 05:00,16
135,추풍령,2023-03-27 06:00,13
135,추풍령,2023-03-27 07:00,14
135,추풍령,2023-03-27 08:00,26
135,추풍령,2023-03-27 09:00,30
135,추풍령,2023-03-27 10:00,35
135,추풍령,2023-03-27 11:00,37
135,추풍령,2023-03-27 12:00,54
135,추풍령,2023-03-27 13:00,60
135,추풍령,2023-03-27 14:00,54
135,추풍령,2023-03-27 15:00,55
135,추풍령,2023-03-27 16:00,57
135,추풍령,2023-03-27 17:00,54
135,추풍령,2023-03-27 18:00,51
135,추풍령,2023-03-27 19:00,48
135,추풍령,2023-03-27 20:00,26
135,추풍령,2023-03-27 21:00,8
135,추풍령,2023-03-27 22:00,14
135,추풍령,2023-03-27 23:00,17
135,추풍령,2023-03-28 00:00,32
135,추풍령,2023-03-28 01:00,35
135,추풍령,2023-03-28 02:00,32
135,추풍령,2023-03-28 03:00,29
135,추풍령,2023-03-28 04:00,27
135,추풍령,2023-03-28 05:00,25
135,추풍령,2023-03-28 06:00,29
135,추풍령,2023-03-28 07:00,34
135,추풍령,2023-03-28 08:00,34
135,추풍령,2023-03-28 09:00,37
135,추풍령,2023-03-28 10:00,43
135,추풍령,2023-03-28 11:00,47
135,추풍령,2023-03-28 12:00,61
135,추풍령,2023-03-28 13:00,77
135,추풍령,2023-03-28 14:00,109
135,추풍령,2023-03-28 15:00,119
135,추풍령,2023-03-28 16:00,132
135,추풍령,2023-03-28 17:00,119
135,추풍령,2023-03-28 18:00,114
135,추풍령,2023-03-28 19:00,109
135,추풍령,2023-03-28 20:00,101
135,추풍령,2023-03-28 21:00,82
135,추풍령,2023-03-28 22:00,71
135,추풍령,2023-03-28 23:00,64
135,추풍령,2023-03-29 00:00,73
136,안동,2023-03-23 01:00,29
136,안동,2023-03-23 02:00,22
136,안동,2023-03-23 03:00,14
136,안동,2023-03-23 04:00,11
136,안동,2023-03-23 05:00,10
136,안동,2023-03-23 06:00,6
136,안동,2023-03-23 07:00,9
136,안동,2023-03-23 08:00,5
136,안동,2023-03-23 09:00,8
136,안동,2023-03-23 10:00,6
136,안동,2023-03-23 11:00,5
136,안동,2023-03-23 12:00,5
136,안동,2023-03-23 13:00,5
136,안동,2023-03-23 15:00,7
136,안동,2023-03-23 16:00,7
136,안동,2023-03-23 17:00,11
136,안동,2023-03-23 18:00,7
136,안동,2023-03-23 19:00,16
136,안동,2023-03-23 20:00,15
136,안동,2023-03-23 21:00,22
136,안동,2023-03-23 22:00,22
136,안동,2023-03-23 23:00,12
136,안동,2023-03-24 00:00,12
136,안동,2023-03-24 01:00,25
136,안동,2023-03-24 02:00,20
136,안동,2023-03-24 03:00,18
136,안동,2023-03-24 04:00,13
136,안동,2023-03-24 05:00,13
136,안동,2023-03-24 06:00,10
136,안동,2023-03-24 07:00,25
136,안동,2023-03-24 08:00,90
136,안동,2023-03-24 09:00,113
136,안동,2023-03-24 10:00,139
136,안동,2023-03-24 11:00,123
136,안동,2023-03-24 12:00,153
136,안동,2023-03-24 13:00,164
136,안동,2023-03-24 14:00,165
136,안동,2023-03-24 15:00,143
136,안동,2023-03-24 16:00,135
136,안동,2023-03-24 17:00,121
136,안동,2023-03-24 18:00,110
136,안동,2023-03-24 19:00,90
136,안동,2023-03-24 20:00,90
136,안동,2023-03-24 21:00,83
136,안동,2023-03-24 22:00,75
136,안동,2023-03-24 23:00,68
136,안동,2023-03-25 00:00,70
136,안동,2023-03-25 01:00,78
136,안동,2023-03-25 02:00,72
136,안동,2023-03-25 03:00,60
136,안동,2023-03-25 04:00,50
136,안동,2023-03-25 05:00,34
136,안동,2023-03-25 06:00,38
136,안동,2023-03-25 07:00,53
136,안동,2023-03-25 08:00,81
136,안동,2023-03-25 09:00,102
136,안동,2023-03-25 10:00,107
136,안동,2023-03-25 11:00,101
136,안동,2023-03-25 12:00,111
136,안동,2023-03-25 13:00,124
136,안동,2023-03-25 14:00,130
136,안동,2023-03-25 15:00,122
136,안동,2023-03-25 16:00,110
136,안동,2023-03-25 17:00,89
136,안동,2023-03-25 18:00,77
136,안동,2023-03-25 19:00,73
136,안동,2023-03-25 20:00,84
136,안동,2023-03-25 21:00,92
136,안동,2023-03-25 22:00,100
136,안동,2023-03-25 23:00,98
136,안동,2023-03-26 00:00,99
136,안동,2023-03-26 01:00,97
136,안동,2023-03-26 02:00,91
136,안동,2023-03-26 03:00,84
136,안동,2023-03-26 04:00,89
136,안동,2023-03-26 05:00,90
136,안동,2023-03-26 06:00,85
136,안동,2023-03-26 07:00,83
136,안동,2023-03-26 08:00,79
136,안동,2023-03-26 09:00,85
136,안동,2023-03-26 10:00,95
136,안동,2023-03-26 11:00,92
136,안동,2023-03-26 12:00,87
136,안동,2023-03-26 13:00,80
136,안동,2023-03-26 14:00,82
136,안동,2023-03-26 15:00,69
136,안동,2023-03-26 16:00,88
136,안동,2023-03-26 17:00,80
136,안동,2023-03-26 18:00,70
136,안동,2023-03-26 19:00,50
136,안동,2023-03-26 20:00,40
136,안동,2023-03-26 21:00,35
136,안동,2023-03-26 22:00,35
136,안동,2023-03-26 23:00,28
136,안동,2023-03-27 00:00,27
136,안동,2023-03-27 01:00,23
136,안동,2023-03-27 02:00,25
136,안동,2023-03-27 03:00,22
136,안동,2023-03-27 04:00,26
136,안동,2023-03-27 05:00,20
136,안동,2023-03-27 06:00,24
136,안동,2023-03-27 07:00,25
136,안동,2023-03-27 08:00,28
136,안동,2023-03-27 09:00,33
136,안동,2023-03-27 10:00,33
136,안동,2023-03-27 11:00,32
136,안동,2023-03-27 12:00,23
136,안동,2023-03-27 13:00,22
136,안동,2023-03-27 14:00,14
136,안동,2023-03-27 15:00,27
136,안동,2023-03-27 16:00,42
136,안동,2023-03-27 17:00,68
136,안동,2023-03-27 18:00,49
136,안동,2023-03-27 19:00,41
136,안동,2023-03-27 20:00,39
136,안동,2023-03-27 21:00,37
136,안동,2023-03-27 22:00,38
136,안동,2023-03-27 23:00,50
136,안동,2023-03-28 00:00,42
136,안동,2023-03-28 01:00,47
136,안동,2023-03-28 02:00,41
136,안동,2023-03-28 03:00,37
136,안동,2023-03-28 04:00,33
136,안동,2023-03-28 05:00,35
136,안동,2023-03-28 06:00,31
136,안동,2023-03-28 07:00,37
136,안동,2023-03-28 08:00,37
136,안동,2023-03-28 09:00,44
136,안동,2023-03-28 10:00,47
136,안동,2023-03-28 11:00,43
136,안동,2023-03-28 12:00,32
136,안동,2023-03-28 13:00,34
136,안동,2023-03-28 14:00,42
136,안동,2023-03-28 15:00,53
136,안동,2023-03-28 16:00,61
136,안동,2023-03-28 17:00,77
136,안동,2023-03-28 18:00,103
136,안동,2023-03-28 19:00,111
136,안동,2023-03-28 20:00,120
136,안동,2023-03-28 21:00,110
136,안동,2023-03-28 22:00,108
136,안동,2023-03-28 23:00,115
136,안동,2023-03-29 00:00,113
140,군산,2023-03-23 01:00,185
140,군산,2023-03-23 02:00,176
140,군산,2023-03-23 03:00,153
140,군산,2023-03-23 04:00,179
140,군산,2023-03-23 05:00,206
140,군산,2023-03-23 06:00,175
140,군산,2023-03-23 07:00,93
140,군산,2023-03-23 08:00,141
140,군산,2023-03-23 09:00,141
140,군산,2023-03-23 10:00,144
140,군산,2023-03-23 11:00,132
140,군산,2023-03-23 12:00,89
140,군산,2023-03-23 13:00,43
140,군산,2023-03-23 14:00,54
140,군산,2023-03-23 15:00,53
140,군산,2023-03-23 16:00,76
140,군산,2023-03-23 17:00,97
140,군산,2023-03-23 18:00,177
140,군산,2023-03-23 19:00,260
140,군산,2023-03-23 20:00,294
140,군산,2023-03-23 21:00,289
140,군산,2023-03-23 22:00,274
140,군산,2023-03-23 23:00,268
140,군산,2023-03-24 00:00,246
140,군산,2023-03-24 01:00,262
140,군산,2023-03-24 02:00,231
140,군산,2023-03-24 03:00,199
140,군산,2023-03-24 04:00,172
140,군산,2023-03-24 05:00,178
140,군산,2023-03-24 06:00,199
140,군산,2023-03-24 07:00,179
140,군산,2023-03-24 08:00,199
140,군산,2023-03-24 09:00,155
140,군산,2023-03-24 10:00,134
140,군산,2023-03-24 11:00,144
140,군산,2023-03-24 12:00,164
140,군산,2023-03-24 13:00,140
140,군산,2023-03-24 14:00,130
140,군산,2023-03-24 15:00,131
140,군산,2023-03-24 16:00,124
140,군산,2023-03-24 17:00,107
140,군산,2023-03-24 18:00,101
140,군산,2023-03-24 19:00,98
140,군산,2023-03-24 20:00,91
140,군산,2023-03-24 21:00,76
140,군산,2023-03-24 22:00,73
140,군산,2023-03-24 23:00,64
140,군산,2023-03-25 00:00,60
140,군산,2023-03-25 01:00,76
140,군산,2023-03-25 02:00,67
140,군산,2023-03-25 03:00,65
140,군산,2023-03-25 04:00,71
140,군산,2023-03-25 05:00,61
140,군산,2023-03-25 06:00,57
140,군산,2023-03-25 07:00,60
140,군산,2023-03-25 08:00,67
140,군산,2023-03-25 09:00,28
140,군산,2023-03-25 10:00,39
140,군산,2023-03-25 11:00,79
140,군산,2023-03-25 12:00,97
140,군산,2023-03-25 13:00,63
140,군산,2023-03-25 14:00,87
140,군산,2023-03-25 15:00,82
140,군산,2023-03-25 16:00,80
140,군산,2023-03-25 17:00,74
140,군산,2023-03-25 18:00,94
140,군산,2023-03-25 19:00,97
140,군산,2023-03-25 20:00,96
140,군산,2023-03-25 21:00,75
140,군산,2023-03-25 22:00,68
140,군산,2023-03-25 23:00,76
140,군산,2023-03-26 00:00,80
140,군산,2023-03-26 01:00,86
140,군산,2023-03-26 02:00,98
140,군산,2023-03-26 03:00,95
140,군산,2023-03-26 04:00,85
140,군산,2023-03-26 05:00,68
140,군산,2023-03-26 06:00,64
140,군산,2023-03-26 07:00,71
140,군산,2023-03-26 08:00,72
140,군산,2023-03-26 09:00,43
140,군산,2023-03-26 10:00,42
140,군산,2023-03-26 11:00,32
140,군산,2023-03-26 12:00,65
140,군산,2023-03-26 13:00,64
140,군산,2023-03-26 14:00,66
140,군산,2023-03-26 15:00,60
140,군산,2023-03-26 16:00,47
140,군산,2023-03-26 17:00,42
140,군산,2023-03-26 18:00,47
140,군산,2023-03-26 19:00,43
140,군산,2023-03-26 20:00,63
140,군산,2023-03-26 21:00,39
140,군산,2023-03-26 22:00,25
140,군산,2023-03-26 23:00,18
140,군산,2023-03-27 00:00,15
140,군산,2023-03-27 02:00,42
140,군산,2023-03-27 03:00,30
140,군산,2023-03-27 05:00,50
140,군산,2023-03-27 06:00,27
140,군산,2023-03-27 07:00,19
140,군산,2023-03-27 09:00,50
140,군산,2023-03-27 10:00,33
140,군산,2023-03-27 11:00,42
140,군산,2023-03-27 12:00,56
140,군산,2023-03-27 13:00,41
140,군산,2023-03-27 14:00,58
140,군산,2023-03-27 15:00,53
140,군산,2023-03-27 16:00,58
140,군산,2023-03-27 17:00,64
140,군산,2023-03-27 18:00,69
140,군산,2023-03-27 19:00,69
140,군산,2023-03-27 20:00,60
140,군산,2023-03-27 21:00,73
140,군산,2023-03-27 22:00,56
140,군산,2023-03-27 23:00,43
140,군산,2023-03-28 00:00,45
140,군산,2023-03-28 01:00,46
140,군산,2023-03-28 02:00,40
140,군산,2023-03-28 03:00,39
140,군산,2023-03-28 04:00,46
140,군산,2023-03-28 05:00,50
140,군산,2023-03-28 06:00,57
140,군산,2023-03-28 07:00,53
140,군산,2023-03-28 08:00,60
140,군산,2023-03-28 09:00,73
140,군산,2023-03-28 10:00,34
140,군산,2023-03-28 11:00,46
140,군산,2023-03-28 12:00,52
140,군산,2023-03-28 13:00,35
140,군산,2023-03-28 14:00,58
140,군산,2023-03-28 15:00,79
140,군산,2023-03-28 16:00,73
140,군산,2023-03-28 17:00,72
140,군산,2023-03-28 18:00,79
140,군산,2023-03-28 19:00,78
140,군산,2023-03-28 20:00,78
140,군산,2023-03-28 21:00,71
140,군산,2023-03-28 22:00,76
140,군산,2023-03-28 23:00,73
140,군산,2023-03-29 00:00,62
143,대구,2023-03-23 01:00,21
143,대구,2023-03-23 02:00,24
143,대구,2023-03-23 03:00,12
143,대구,2023-03-23 04:00,9
143,대구,2023-03-23 06:00,5
143,대구,2023-03-23 07:00,7
143,대구,2023-03-23 08:00,7
143,대구,2023-03-23 09:00,10
143,대구,2023-03-23 10:00,8
143,대구,2023-03-23 11:00,7
143,대구,2023-03-23 14:00,7
143,대구,2023-03-23 16:00,6
143,대구,2023-03-23 17:00,10
143,대구,2023-03-23 18:00,11
143,대구,2023-03-23 19:00,15
143,대구,2023-03-23 20:00,14
143,대구,2023-03-23 21:00,17
143,대구,2023-03-23 22:00,14
143,대구,2023-03-23 23:00,18
143,대구,2023-03-24 00:00,14
143,대구,2023-03-24 01:00,27
143,대구,2023-03-24 02:00,27
143,대구,2023-03-24 03:00,21
143,대구,2023-03-24 04:00,54
143,대구,2023-03-24 05:00,60
143,대구,2023-03-24 06:00,39
143,대구,2023-03-24 07:00,43
143,대구,2023-03-24 08:00,107
143,대구,2023-03-24 09:00,137
143,대구,2023-03-24 10:00,132
143,대구,2023-03-24 11:00,131
143,대구,2023-03-24 12:00,134
143,대구,2023-03-24 13:00,152
143,대구,2023-03-24 14:00,158
143,대구,2023-03-24 15:00,158
143,대구,2023-03-24 16:00,162
143,대구,2023-03-24 17:00,134
143,대구,2023-03-24 18:00,119
143,대구,2023-03-24 19:00,97
143,대구,2023-03-24 20:00,96
143,대구,2023-03-24 21:00,89
143,대구,2023-03-24 22:00,83
143,대구,2023-03-24 23:00,80
143,대구,2023-03-25 00:00,75
143,대구,2023-03-25 01:00,77
143,대구,2023-03-25 02:00,78
143,대구,2023-03-25 03:00,78
143,대구,2023-03-25 04:00,84
143,대구,2023-03-25 05:00,79
143,대구,2023-03-25 06:00,86
143,대구,2023-03-25 07:00,88
143,대구,2023-03-25 08:00,89
143,대구,2023-03-25 09:00,93
143,대구,2023-03-25 10:00,105
143,대구,2023-03-25 11:00,122
143,대구,2023-03-25 12:00,122
143,대구,2023-03-25 13:00,128
143,대구,2023-03-25 14:00,119
143,대구,2023-03-25 15:00,121
143,대구,2023-03-25 16:00,129
143,대구,2023-03-25 17:00,121
143,대구,2023-03-25 18:00,111
143,대구,2023-03-25 19:00,98
143,대구,2023-03-25 20:00,89
143,대구,2023-03-25 21:00,81
143,대구,2023-03-25 22:00,82
143,대구,2023-03-25 23:00,83
143,대구,2023-03-26 00:00,97
143,대구,2023-03-26 01:00,102
143,대구,2023-03-26 02:00,99
143,대구,2023-03-26 03:00,108
143,대구,2023-03-26 04:00,91
143,대구,2023-03-26 05:00,94
143,대구,2023-03-26 06:00,93
143,대구,2023-03-26 07:00,92
143,대구,2023-03-26 08:00,94
143,대구,2023-03-26 09:00,96
143,대구,2023-03-26 10:00,108
143,대구,2023-03-26 11:00,106
143,대구,2023-03-26 12:00,100
143,대구,2023-03-26 13:00,79
143,대구,2023-03-26 14:00,68
143,대구,2023-03-26 15:00,85
143,대구,2023-03-26 16:00,76
143,대구,2023-03-26 17:00,90
143,대구,2023-03-26 18:00,97
143,대구,2023-03-26 19:00,87
143,대구,2023-03-26 20:00,42
143,대구,2023-03-26 21:00,17
143,대구,2023-03-26 22:00,74
143,대구,2023-03-26 23:00,52
143,대구,2023-03-27 00:00,42
143,대구,2023-03-27 01:00,18
143,대구,2023-03-27 02:00,11
143,대구,2023-03-27 03:00,9
143,대구,2023-03-27 04:00,8
143,대구,2023-03-27 05:00,9
143,대구,2023-03-27 06:00,13
143,대구,2023-03-27 07:00,16
143,대구,2023-03-27 08:00,23
143,대구,2023-03-27 09:00,20
143,대구,2023-03-27 10:00,23
143,대구,2023-03-27 11:00,29
143,대구,2023-03-27 12:00,30
143,대구,2023-03-27 13:00,33
143,대구,2023-03-27 14:00,59
143,대구,2023-03-27 15:00,88
143,대구,2023-03-27 16:00,78
143,대구,2023-03-27 17:00,75
